,osmid,geometry
369630968,369630968,POINT (-87.7380673 41.9535352)
257171193,257171193,POINT (-87.6612927 41.9817852)
257171194,257171194,POINT (-87.66119209999999 41.9781315)
5891694328,5891694328,POINT (-87.6671776 41.894267)
5891694333,5891694333,POINT (-87.6672035 41.8951605)
5891694334,5891694334,POINT (-87.667326 41.8951586)
5891694338,5891694338,POINT (-87.6673646 41.8960688)
5891694337,5891694337,POINT (-87.6672216 41.896071)
257957639,257957639,POINT (-87.63699920000001 41.8907461)
5891694353,5891694353,POINT (-87.667457 41.8997108)
257957643,257957643,POINT (-87.63709 41.8939592)
5891694356,5891694356,POINT (-87.6674831 41.9006312)
5891694357,5891694357,POINT (-87.6673646 41.9006326)
5891694359,5891694359,POINT (-87.66749540000001 41.9010537)
5891694360,5891694360,POINT (-87.6673749 41.9010559)
369631002,369631002,POINT (-87.73680709999999 41.9535511)
5891694363,5891694363,POINT (-87.66738839999999 41.9015404)
5891694365,5891694365,POINT (-87.6675323 41.9022913)
5891694366,5891694366,POINT (-87.66740799999999 41.9022936)
5891694367,5891694367,POINT (-87.6674112 41.9024426)
5891694368,5891694368,POINT (-87.667537 41.9024405)
5891694372,5891694372,POINT (-87.6674395 41.9033516)
5891694373,5891694373,POINT (-87.6675717 41.9033506)
5891694375,5891694375,POINT (-87.6674462 41.9039759)
5891694376,5891694376,POINT (-87.6675942 41.9040698)
369631021,369631021,POINT (-87.735435 41.9535685)
369631024,369631024,POINT (-87.7339592 41.9535872)
261194709,261194709,POINT (-87.6971348 41.6925229)
369631051,369631051,POINT (-87.7324638 41.9536061)
7246716788,7246716788,POINT (-87.7099015 41.7044748)
7246716789,7246716789,POINT (-87.6997731 41.6952341)
414195576,414195576,POINT (-87.5855214 41.7533095)
7246716794,7246716794,POINT (-87.708776 41.7059831)
261194721,261194721,POINT (-87.6975449 41.6989304)
261194722,261194722,POINT (-87.69747839999999 41.6970881)
261103510,261103510,POINT (-87.8002393 41.9828209)
414195622,414195622,POINT (-87.5855585 41.7551261)
261103526,261103526,POINT (-87.6519947 41.7122691)
261103566,261103566,POINT (-87.6154974 41.7747923)
2257068080,2257068080,POINT (-87.8415509 41.9739167)
2272534687,2272534687,POINT (-87.71884319999999 41.8111496)
2272534691,2272534691,POINT (-87.7192896 41.811607)
414195884,414195884,POINT (-87.5857833 41.7497668)
345514164,345514164,POINT (-87.6466099 41.856726)
257171644,257171644,POINT (-87.66240329999999 41.9781167)
257171645,257171645,POINT (-87.6624499 41.9799403)
257171646,257171646,POINT (-87.6625557 41.9835916)
3325567214,3325567214,POINT (-87.6863965 41.8798555)
257171700,257171700,POINT (-87.6637592 41.9835725)
6453207321,6453207321,POINT (-87.7893298 41.9550515)
261103967,261103967,POINT (-87.7129181 41.9401856)
3325567367,3325567367,POINT (-87.679158 41.8840523)
261104011,261104011,POINT (-87.70257770000001 41.8629592)
257171879,257171879,POINT (-87.6636946 41.981748)
257171881,257171881,POINT (-87.6636431 41.9799216)
257171882,257171882,POINT (-87.6635787 41.978095)
261104049,261104049,POINT (-87.603043 41.8252769)
257171912,257171912,POINT (-87.6650515 41.9866791)
369631694,369631694,POINT (-87.64746289999999 41.8851008)
4332986833,4332986833,POINT (-87.6417809 41.6759973)
4332986840,4332986840,POINT (-87.6418401 41.6778147)
4332986844,4332986844,POINT (-87.6418707 41.6787033)
4332986847,4332986847,POINT (-87.6418968 41.6796673)
4332986851,4332986851,POINT (-87.64193469999999 41.6807536)
4332986857,4332986857,POINT (-87.64201009999999 41.6829143)
4332986863,4332986863,POINT (-87.6420487 41.6840026)
4332986867,4332986867,POINT (-87.6420811 41.6850771)
4332986872,4332986872,POINT (-87.642139 41.6868999)
4332986877,4332986877,POINT (-87.64231940000001 41.6887222)
4332986878,4332986878,POINT (-87.6421965 41.6887238)
345514498,345514498,POINT (-87.6466808 41.8591477)
737157643,737157643,POINT (-87.76809299999999 41.8795016)
345514510,345514510,POINT (-87.64665669999999 41.8583439)
345514531,345514531,POINT (-87.6466494 41.8581016)
1479287340,1479287340,POINT (-87.7795315 41.979296)
710419031,710419031,POINT (-87.6657728 41.7248197)
3566215774,3566215774,POINT (-87.6019477 41.6763288)
3566215775,3566215775,POINT (-87.60546909999999 41.6763246)
710419061,710419061,POINT (-87.66662169999999 41.7302155)
261104272,261104272,POINT (-87.6984186 41.9594175)
710419097,710419097,POINT (-87.6668452 41.7293142)
345514683,345514683,POINT (-87.6465496 41.8546894)
257172160,257172160,POINT (-87.6648694 41.9808144)
257172168,257172168,POINT (-87.6683488 41.980757)
710419149,710419149,POINT (-87.6678282 41.7284568)
345514711,345514711,POINT (-87.64653730000001 41.8542212)
261104357,261104357,POINT (-87.58900180000001 41.7958318)
6301950721,6301950721,POINT (-87.719621 41.9464859)
345514757,345514757,POINT (-87.6465164 41.8534364)
257172301,257172301,POINT (-87.664812 41.978991)
257172304,257172304,POINT (-87.6683201 41.9789419)
737157978,737157978,POINT (-87.7692048 41.8770176)
257172345,257172345,POINT (-87.66973969999999 41.9789221)
257172347,257172347,POINT (-87.6744003 41.9788569)
257172346,257172346,POINT (-87.6721367 41.9788886)
257172351,257172351,POINT (-87.6649261 41.9826135)
737158019,737158019,POINT (-87.7683189 41.8744105)
257172362,257172362,POINT (-87.66475819999999 41.9771563)
257172366,257172366,POINT (-87.66839109999999 41.9771091)
4275839922,4275839922,POINT (-87.8070592 41.973968)
4275839924,4275839924,POINT (-87.8164886 41.9743038)
708322308,708322308,POINT (-87.65079350000001 41.8963458)
261104646,261104646,POINT (-87.6491207 41.714596)
257172492,257172492,POINT (-87.67460680000001 41.9833647)
257172493,257172493,POINT (-87.6766046 41.9832857)
261104652,261104652,POINT (-87.6442431 41.7141957)
257172533,257172533,POINT (-87.6722472 41.982525)
257172534,257172534,POINT (-87.6745858 41.9824939)
257172596,257172596,POINT (-87.67219299999999 41.9807082)
257172597,257172597,POINT (-87.67453209999999 41.9806754)
257172598,257172598,POINT (-87.6747115 41.9907123)
257172600,257172600,POINT (-87.6746493 41.9866879)
261104757,261104757,POINT (-87.6585496 41.8982776)
257172604,257172604,POINT (-87.6744111 41.9761024)
261104772,261104772,POINT (-87.6580548 41.8971366)
5690369201,5690369201,POINT (-87.7898897 41.9092111)
656680113,656680113,POINT (-87.6364605 41.9219897)
257172683,257172683,POINT (-87.6740633 41.9651743)
257172684,257172684,POINT (-87.6740235 41.9633484)
257172685,257172685,POINT (-87.6741627 41.9688187)
257172686,257172686,POINT (-87.6743106 41.9733704)
257172687,257172687,POINT (-87.66968679999999 41.9770898)
257172688,257172688,POINT (-87.6720964 41.9770566)
257172689,257172689,POINT (-87.6744374 41.9770186)
732439845,732439845,POINT (-87.739237 41.8513241)
257172787,257172787,POINT (-87.679565 41.9820433)
257172788,257172788,POINT (-87.679503 41.9796723)
261142907,261142907,POINT (-87.6845332 41.6817743)
261142911,261142911,POINT (-87.6790639 41.6819134)
261142912,261142912,POINT (-87.6807622 41.681545)
261105009,261105009,POINT (-87.7208931 41.9829143)
261105049,261105049,POINT (-87.80114829999999 41.9819509)
261105064,261105064,POINT (-87.6294331 41.8164413)
5690369470,5690369470,POINT (-87.79233929999999 41.9091801)
2447386047,2447386047,POINT (-87.7697333 41.8795916)
2447386052,2447386052,POINT (-87.76973169999999 41.8794647)
2447386056,2447386056,POINT (-87.77136040000001 41.8793361)
2447386058,2447386058,POINT (-87.7713627 41.8794673)
345515498,345515498,POINT (-87.6666688 41.838423)
345515499,345515499,POINT (-87.6670876 41.8382033)
414197227,414197227,POINT (-87.5659368 41.7345348)
261105134,261105134,POINT (-87.5817318 41.7460738)
414197235,414197235,POINT (-87.567126 41.7353926)
2447386125,2447386125,POINT (-87.7697895 41.8808718)
4055901716,4055901716,POINT (-87.82067670000001 42.0036583)
4055901736,4055901736,POINT (-87.80475130000001 42.0015062)
261105218,261105218,POINT (-87.7189991 41.8628169)
261105221,261105221,POINT (-87.7189705 41.8623512)
261105223,261105223,POINT (-87.7071814 41.7468965)
2207262287,2207262287,POINT (-87.6510498 41.8671482)
261105240,261105240,POINT (-87.6421722 41.9026747)
732440158,732440158,POINT (-87.7392387 41.8513913)
345515618,345515618,POINT (-87.6680922 41.8362432)
5710403566,5710403566,POINT (-87.5907129 41.8080644)
261105300,261105300,POINT (-87.7161167 41.9811606)
5710403581,5710403581,POINT (-87.58747769999999 41.7951715)
5710403582,5710403582,POINT (-87.58758659999999 41.7952511)
257173186,257173186,POINT (-87.6742395 41.9717968)
257173201,257173201,POINT (-87.67267699999999 41.9718144)
257173202,257173202,POINT (-87.6711193 41.9718265)
257173203,257173203,POINT (-87.669417 41.9718511)
257173235,257173235,POINT (-87.6741257 41.9669965)
257173247,257173247,POINT (-87.67254440000001 41.9670202)
257173248,257173248,POINT (-87.6709702 41.9670386)
257173249,257173249,POINT (-87.66943089999999 41.967058)
261105412,261105412,POINT (-87.62632859999999 41.7560997)
257173260,257173260,POINT (-87.6678464 41.9670667)
257173261,257173261,POINT (-87.6678259 41.9662323)
4172293908,4172293908,POINT (-87.6293067 41.7508663)
257173288,257173288,POINT (-87.6675915 41.9561435)
257173289,257173289,POINT (-87.66764070000001 41.9579825)
257173290,257173290,POINT (-87.66768039999999 41.9597976)
257173292,257173292,POINT (-87.6677947 41.9652588)
261105497,261105497,POINT (-87.66405399999999 41.8677516)
261105532,261105532,POINT (-87.598163 41.6556722)
261105572,261105572,POINT (-87.7125259 41.9404782)
367536064,367536064,POINT (-87.8265777 41.9445493)
733197652,733197652,POINT (-87.7589878 41.8872858)
733197654,733197654,POINT (-87.75776759999999 41.8872989)
733197658,733197658,POINT (-87.7562267 41.887238)
261105852,261105852,POINT (-87.5791804 41.7798308)
261105853,261105853,POINT (-87.5797654 41.7790687)
5893269718,5893269718,POINT (-87.6640543 41.7758352)
5893269719,5893269719,POINT (-87.66418590000001 41.7758335)
5893269720,5893269720,POINT (-87.6641068 41.7776613)
5893269732,5893269732,POINT (-87.664151 41.7794624)
5893269736,5893269736,POINT (-87.6641994 41.7812984)
5893269737,5893269737,POINT (-87.6643285 41.7812965)
5893269742,5893269742,POINT (-87.6642432 41.7831246)
5893269744,5893269744,POINT (-87.6642868 41.7849402)
5893269745,5893269745,POINT (-87.6644168 41.7849384)
5893269743,5893269743,POINT (-87.66437209999999 41.783123)
261105959,261105959,POINT (-87.6237927 41.7235651)
6328428880,6328428880,POINT (-87.812186 41.9526521)
6328428881,6328428881,POINT (-87.8146096 41.9525961)
1103636841,1103636841,POINT (-87.55282579999999 41.7373654)
367536597,367536597,POINT (-87.8317837 41.951662)
6530542039,6530542039,POINT (-87.7422995 41.7820844)
6530542069,6530542069,POINT (-87.74195330000001 41.7714075)
2403871230,2403871230,POINT (-87.81033789999999 41.9524063)
261106193,261106193,POINT (-87.6437358 41.715129)
862988845,862988845,POINT (-87.66369640000001 41.8551069)
862988850,862988850,POINT (-87.66348929999999 41.8551091)
5993409101,5993409101,POINT (-87.6568189 41.9585944)
261106283,261106283,POINT (-87.6155828 41.778425)
5609368260,5609368260,POINT (-87.6285503 41.7854998)
5609368261,5609368261,POINT (-87.6279589 41.7855086)
2173184889,2173184889,POINT (-87.8370853 41.9806403)
311438235,311438235,POINT (-87.66841599999999 41.9761913)
2186554343,2186554343,POINT (-87.7859327 41.9665476)
261106747,261106747,POINT (-87.72328450000001 41.9737701)
1655450712,1655450712,POINT (-87.644042 41.8660576)
3211013296,3211013296,POINT (-87.5469842 41.7319591)
261143289,261143289,POINT (-87.6596895 41.882949)
261106906,261106906,POINT (-87.643778 41.8577581)
261106948,261106948,POINT (-87.6051032 41.6548957)
1324363038,1324363038,POINT (-87.67636349999999 41.8691103)
1324363040,1324363040,POINT (-87.67619879999999 41.8691116)
261106996,261106996,POINT (-87.7211166 41.8735024)
261106999,261106999,POINT (-87.6331055 41.7343989)
261107002,261107002,POINT (-87.6330837 41.7334686)
261107010,261107010,POINT (-87.7090389 41.7442112)
261107022,261107022,POINT (-87.67219009999999 41.6903981)
261107025,261107025,POINT (-87.6589242 41.8882253)
261107020,261107020,POINT (-87.67265209999999 41.6906248)
261107137,261107137,POINT (-87.707112 41.7442489)
261107163,261107163,POINT (-87.6543941 41.7304488)
261107174,261107174,POINT (-87.65129899999999 41.7141535)
2243177973,2243177973,POINT (-87.717978 41.916807)
2243177975,2243177975,POINT (-87.71796569999999 41.9166813)
2243177977,2243177977,POINT (-87.7192039 41.9166686)
1385442857,1385442857,POINT (-87.6255953 41.7686647)
1385442860,1385442860,POINT (-87.6311547 41.8004347)
1385442867,1385442867,POINT (-87.6322261 41.8079836)
1385442905,1385442905,POINT (-87.7354381 41.9566766)
1385442910,1385442910,POINT (-87.855433 41.9844626)
5893271219,5893271219,POINT (-87.6641321 41.7740191)
261247614,261247614,POINT (-87.5443813 41.6955289)
3046649634,3046649634,POINT (-87.5247639 41.7033474)
5690371876,5690371876,POINT (-87.7866274 41.9092537)
366227246,366227246,POINT (-87.69798299999999 41.9232909)
258486125,258486125,POINT (-87.6506579 41.9766687)
262418295,262418295,POINT (-87.6429428 41.9296938)
262418313,262418313,POINT (-87.64897360000001 41.9315566)
456142734,456142734,POINT (-87.6172103 41.8420748)
456142741,456142741,POINT (-87.6175758 41.8420701)
261107631,261107631,POINT (-87.7013855 41.8759338)
261107642,261107642,POINT (-87.69550940000001 41.8749022)
261107645,261107645,POINT (-87.6924137 41.8750911)
261107649,261107649,POINT (-87.69015280000001 41.8751166)
262418370,262418370,POINT (-87.6393188 41.9313695)
261107655,261107655,POINT (-87.68734379999999 41.8749895)
262418378,262418378,POINT (-87.6424925 41.9328451)
262156235,262156235,POINT (-87.6746315 41.9842283)
1895575497,1895575497,POINT (-87.618735 41.8406627)
262156240,262156240,POINT (-87.66897590000001 41.9844609)
262156242,262156242,POINT (-87.6649857 41.9845342)
410791896,410791896,POINT (-87.6474367 41.884306)
410791898,410791898,POINT (-87.6486032 41.8842868)
410791899,410791899,POINT (-87.64977260000001 41.8842698)
410791900,410791900,POINT (-87.6509276 41.8842489)
410791901,410791901,POINT (-87.6520999 41.8842229)
410791903,410791903,POINT (-87.65442849999999 41.8841828)
410791904,410791904,POINT (-87.6555894 41.8841611)
410791905,410791905,POINT (-87.6567115 41.88414)
410791906,410791906,POINT (-87.6576731 41.884128)
410791907,410791907,POINT (-87.6588197 41.88411)
410791908,410791908,POINT (-87.6606235 41.8840761)
410791902,410791902,POINT (-87.6532571 41.884202)
410791911,410791911,POINT (-87.647442 41.8845174)
410791912,410791912,POINT (-87.6486072 41.8844921)
410791913,410791913,POINT (-87.64977930000001 41.884463)
410791914,410791914,POINT (-87.650932 41.8844326)
410791915,410791915,POINT (-87.6532627 41.8843987)
410791916,410791916,POINT (-87.6544337 41.8843725)
410791917,410791917,POINT (-87.6555948 41.8843509)
410791918,410791918,POINT (-87.6567665 41.8843387)
262418415,262418415,POINT (-87.6442742 41.931343)
410791920,410791920,POINT (-87.6607241 41.8842718)
410791921,410791921,POINT (-87.6623441 41.8842618)
410791919,410791919,POINT (-87.6588251 41.8843037)
262418436,262418436,POINT (-87.6436142 41.932823)
262156304,262156304,POINT (-87.6730326 41.9834234)
261107736,261107736,POINT (-87.6753987 41.8396649)
261107784,261107784,POINT (-87.6622246 41.8893281)
6044528744,6044528744,POINT (-87.63254910000001 41.8091809)
6044528745,6044528745,POINT (-87.63086560000001 41.8090846)
6044528746,6044528746,POINT (-87.6325787 41.8090659)
262418616,262418616,POINT (-87.64119549999999 41.9268229)
262418638,262418638,POINT (-87.6391869 41.9274715)
1655451854,1655451854,POINT (-87.6442246 41.8640084)
262418648,262418648,POINT (-87.6413144 41.9270211)
261107943,261107943,POINT (-87.7045772 41.8287724)
261107945,261107945,POINT (-87.7016546 41.8298285)
261107949,261107949,POINT (-87.7210876 41.7540803)
261107954,261107954,POINT (-87.7219906 41.7538683)
261107956,261107956,POINT (-87.7245284 41.7532741)
261107961,261107961,POINT (-87.6768537 41.7556558)
261107967,261107967,POINT (-87.67704190000001 41.7568891)
262418692,262418692,POINT (-87.64222890000001 41.9285463)
1655451909,1655451909,POINT (-87.6445768 41.8635769)
366227803,366227803,POINT (-87.7023399 41.9257261)
262418818,262418818,POINT (-87.64063160000001 41.9292488)
261108123,261108123,POINT (-87.6641207 41.8711392)
261108121,261108121,POINT (-87.66470889999999 41.8707127)
261108162,261108162,POINT (-87.76260929999999 41.9715734)
729035223,729035223,POINT (-87.738922 41.8440456)
261108218,261108218,POINT (-87.64460080000001 41.7360622)
261108248,261108248,POINT (-87.6771272 41.7492616)
261108252,261108252,POINT (-87.6584872 41.8952879)
4269552158,4269552158,POINT (-87.6882322 41.7677378)
4269552159,4269552159,POINT (-87.68255980000001 41.8284863)
7044870715,7044870715,POINT (-87.6215893 41.8896081)
261214757,261214757,POINT (-87.56394779999999 41.7590312)
1446785780,1446785780,POINT (-87.7029314 41.858942)
1446785781,1446785781,POINT (-87.70434299999999 41.8584639)
1446785783,1446785783,POINT (-87.70420660000001 41.8581746)
1446785785,1446785785,POINT (-87.7029304 41.8586361)
1446785791,1446785791,POINT (-87.7029307 41.8587299)
261214758,261214758,POINT (-87.5639161 41.7572071)
261214759,261214759,POINT (-87.5638179 41.7517613)
316158801,316158801,POINT (-87.81780209999999 41.9887785)
5578166418,5578166418,POINT (-87.66395559999999 41.7721983)
6296974198,6296974198,POINT (-87.76224430000001 41.9972746)
3448517537,3448517537,POINT (-87.6572893 41.8324825)
