,osmid,geometry
28581587,28581587,POINT (8.5257045 47.3764327)
4280557277,4280557277,POINT (8.5284975 47.3913741)
28581602,28581602,POINT (8.5263662 47.3773803)
316284659,316284659,POINT (8.5343801 47.3725904)
28581626,28581626,POINT (8.5267134 47.3779764)
91496197,91496197,POINT (8.5175745 47.3575278)
5069545256,5069545256,POINT (8.504543 47.3999178)
5069545260,5069545260,POINT (8.5042928 47.3999871)
28581686,28581686,POINT (8.527343800000001 47.3790586)
3902676821,3902676821,POINT (8.5700836 47.4117078)
266739558,266739558,POINT (8.5561416 47.3680308)
5135540071,5135540071,POINT (8.5304781 47.3414158)
28581768,28581768,POINT (8.529294699999999 47.3773092)
154607529,154607529,POINT (8.5418371 47.3665091)
156377016,156377016,POINT (8.541747300000001 47.3673798)
156377018,156377018,POINT (8.541308600000001 47.3673606)
36249562,36249562,POINT (8.5702476 47.3649809)
1459437052,1459437052,POINT (8.543429100000001 47.4326074)
256057334,256057334,POINT (8.5695491 47.4099464)
28581915,28581915,POINT (8.529840699999999 47.3778081)
1625432104,1625432104,POINT (8.4945868 47.403662)
282206271,282206271,POINT (8.5101014 47.3316879)
109912134,109912134,POINT (8.5392206 47.3934335)
109912137,109912137,POINT (8.5400382 47.3953713)
28581993,28581993,POINT (8.524929999999999 47.3753752)
316678250,316678250,POINT (8.516758299999999 47.3770258)
316678251,316678251,POINT (8.5163943 47.3769563)
36249713,36249713,POINT (8.5719639 47.359987)
36249714,36249714,POINT (8.571683500000001 47.3597565)
1638473849,1638473849,POINT (8.560093699999999 47.3512265)
1638473851,1638473851,POINT (8.5603938 47.3518245)
1638473852,1638473852,POINT (8.5598083 47.3519544)
1638473854,1638473854,POINT (8.5597748 47.3520679)
1638473855,1638473855,POINT (8.560422900000001 47.3524712)
1638473857,1638473857,POINT (8.5566324 47.3534806)
1638473859,1638473859,POINT (8.5572763 47.353957)
1638473872,1638473872,POINT (8.5577638 47.3543186)
5333328019,5333328019,POINT (8.4815539 47.3964581)
36249750,36249750,POINT (8.5730146 47.3590925)
1638473877,1638473877,POINT (8.558336799999999 47.3547031)
1638473880,1638473880,POINT (8.5588859 47.355063)
28582044,28582044,POINT (8.5260427 47.3749928)
316678301,316678301,POINT (8.518326500000001 47.3766216)
1638473881,1638473881,POINT (8.5589557 47.3550941)
1638473883,1638473883,POINT (8.554513999999999 47.3552249)
1638473890,1638473890,POINT (8.5577746 47.35783)
1638473885,1638473885,POINT (8.5614262 47.3553021)
1638473886,1638473886,POINT (8.554839899999999 47.3553765)
1638473887,1638473887,POINT (8.559660900000001 47.3553754)
1638473888,1638473888,POINT (8.5610783 47.3558812)
1638473889,1638473889,POINT (8.5561375 47.3560084)
1638473892,1638473892,POINT (8.5568907 47.3584419)
1638473896,1638473896,POINT (8.557086200000001 47.3587291)
1638473897,1638473897,POINT (8.5533065 47.3590656)
1638473898,1638473898,POINT (8.552935700000001 47.3594902)
1638473899,1638473899,POINT (8.5515899 47.3610417)
1638473901,1638473901,POINT (8.551241600000001 47.361443)
1638473902,1638473902,POINT (8.5494659 47.361584)
1638473903,1638473903,POINT (8.550820399999999 47.3619349)
1638473904,1638473904,POINT (8.549127800000001 47.3619944)
1638473905,1638473905,POINT (8.551466400000001 47.3621299)
1638473906,1638473906,POINT (8.5505712 47.3622255)
1638473908,1638473908,POINT (8.550478200000001 47.3623316)
1638473911,1638473911,POINT (8.5502787 47.3625567)
1638473912,1638473912,POINT (8.551209800000001 47.3625451)
36249784,36249784,POINT (8.5686217 47.3601425)
1638473914,1638473914,POINT (8.5485305 47.3627547)
1638473916,1638473916,POINT (8.5510745 47.3628032)
1638473922,1638473922,POINT (8.547214500000001 47.3630488)
1638473924,1638473924,POINT (8.548230800000001 47.3631387)
1638473928,1638473928,POINT (8.5481023 47.3633024)
71377098,71377098,POINT (8.526910600000001 47.3867805)
1638473931,1638473931,POINT (8.550699 47.3636581)
1638473930,1638473930,POINT (8.550485500000001 47.3635647)
28582095,28582095,POINT (8.528421399999999 47.3752957)
1638473936,1638473936,POINT (8.546706800000001 47.3638921)
1638473937,1638473937,POINT (8.5490694 47.3638821)
1638473938,1638473938,POINT (8.5474572 47.3641251)
153493718,153493718,POINT (8.5708118 47.3800467)
1638473939,1638473939,POINT (8.5500694 47.3643438)
1638473941,1638473941,POINT (8.548587299999999 47.3644486)
1638473942,1638473942,POINT (8.547101700000001 47.3645738)
1638473943,1638473943,POINT (8.550643600000001 47.3646148)
28582116,28582116,POINT (8.5290535 47.3757291)
28582131,28582131,POINT (8.529859800000001 47.3750836)
28582147,28582147,POINT (8.529258199999999 47.3746528)
28582162,28582162,POINT (8.528844299999999 47.3743701)
28582171,28582171,POINT (8.528424599999999 47.3740747)
130228518,130228518,POINT (8.546649800000001 47.4075878)
130228520,130228520,POINT (8.546806399999999 47.4077996)
297869614,297869614,POINT (8.5143424 47.3294836)
28582192,28582192,POINT (8.5279887 47.3750213)
70721847,70721847,POINT (8.5326647 47.4162177)
70721861,70721861,POINT (8.5275249 47.4150038)
36249932,36249932,POINT (8.585118400000001 47.3595836)
36249937,36249937,POINT (8.589538900000001 47.3599864)
36249940,36249940,POINT (8.5918356 47.3600644)
80027996,80027996,POINT (8.555978899999999 47.4272984)
28582237,28582237,POINT (8.5296143 47.3737842)
80027999,80027999,POINT (8.5529382 47.4246934)
448078186,448078186,POINT (8.548246600000001 47.4000814)
28582256,28582256,POINT (8.529782900000001 47.3742554)
27599222,27599222,POINT (8.561721199999999 47.3655964)
93004156,93004156,POINT (8.5461136 47.3977534)
28582274,28582274,POINT (8.530424 47.3746319)
28582284,28582284,POINT (8.530814599999999 47.3743191)
28582295,28582295,POINT (8.530128599999999 47.3739936)
3693355419,3693355419,POINT (8.522905099999999 47.3911838)
3693355421,3693355421,POINT (8.501781599999999 47.393782)
151331235,151331235,POINT (8.5853869 47.3567007)
94708134,94708134,POINT (8.5839728 47.4052987)
28582322,28582322,POINT (8.5281856 47.3764239)
28137421,28137421,POINT (8.5189527 47.3796389)
28137422,28137422,POINT (8.5257579 47.3776352)
28137423,28137423,POINT (8.528726499999999 47.37679)
28137424,28137424,POINT (8.533786900000001 47.3758765)
3929022943,3929022943,POINT (8.4970125 47.4048975)
92545504,92545504,POINT (8.586043800000001 47.4071997)
92545507,92545507,POINT (8.585733100000001 47.4070899)
92545508,92545508,POINT (8.5852725 47.4068531)
403317225,403317225,POINT (8.5503164 47.4209301)
102375925,102375925,POINT (8.5431613 47.3921383)
685187601,685187601,POINT (8.5050449 47.3641858)
5007745599,5007745599,POINT (8.5187644 47.3239363)
27599436,27599436,POINT (8.560268300000001 47.3651664)
685187692,685187692,POINT (8.504650399999999 47.3639762)
102376064,102376064,POINT (8.5420525 47.3926652)
80028290,80028290,POINT (8.5481721 47.4250394)
80028293,80028293,POINT (8.5507971 47.4224716)
3913228948,3913228948,POINT (8.5494723 47.370764)
1388651186,1388651186,POINT (8.535156499999999 47.3688943)
317465276,317465276,POINT (8.573613999999999 47.357763)
317465278,317465278,POINT (8.573252699999999 47.3581626)
246096578,246096578,POINT (8.537706500000001 47.3932788)
109912797,109912797,POINT (8.5402413 47.3953829)
151331581,151331581,POINT (8.5844729 47.3583211)
1016341252,1016341252,POINT (8.526868199999999 47.3854481)
1016341258,1016341258,POINT (8.526841299999999 47.385374)
5684863758,5684863758,POINT (8.5108972 47.423348)
112993040,112993040,POINT (8.4993406 47.3774791)
5540619050,5540619050,POINT (8.5399359 47.390826)
280699714,280699714,POINT (8.532567999999999 47.3599663)
3087213396,3087213396,POINT (8.5059763 47.3999484)
102376304,102376304,POINT (8.543539900000001 47.3925493)
318317472,318317472,POINT (8.550297499999999 47.4218589)
1043342277,1043342277,POINT (8.536838100000001 47.385232)
1043342282,1043342282,POINT (8.5352929 47.3861854)
1043342286,1043342286,POINT (8.5372807 47.38504)
92546015,92546015,POINT (8.5860223 47.4069763)
92546017,92546017,POINT (8.585082699999999 47.4073821)
1043342311,1043342311,POINT (8.535497700000001 47.3860661)
1043342319,1043342319,POINT (8.5402053 47.3831629)
1043342322,1043342322,POINT (8.537144100000001 47.3853127)
27599862,27599862,POINT (8.5623355 47.368715)
1043342342,1043342342,POINT (8.5350225 47.3862717)
1043342346,1043342346,POINT (8.536665299999999 47.3853417)
151331854,151331854,POINT (8.5823175 47.3610325)
151331857,151331857,POINT (8.5842008 47.3583291)
142615575,142615575,POINT (8.5367158 47.3935155)
1630151711,1630151711,POINT (8.5612522 47.3753679)
1043342372,1043342372,POINT (8.5353716 47.3864986)
101721123,101721123,POINT (8.5425799 47.4285813)
101721131,101721131,POINT (8.544371 47.4266381)
1630151733,1630151733,POINT (8.5638288 47.3755007)
1366434877,1366434877,POINT (8.5739479 47.4041688)
109913450,109913450,POINT (8.539971299999999 47.3955372)
1043342407,1043342407,POINT (8.535443900000001 47.386244)
1630151754,1630151754,POINT (8.564198599999999 47.3755168)
1043342418,1043342418,POINT (8.536350000000001 47.3855362)
1630151799,1630151799,POINT (8.5657344 47.3760149)
215098490,215098490,POINT (8.561078800000001 47.3841567)
1043342460,1043342460,POINT (8.535101299999999 47.3863221)
3995411618,3995411618,POINT (8.5682916 47.3572991)
49357999,49357999,POINT (8.526393499999999 47.3508112)
130229429,130229429,POINT (8.545892200000001 47.4052066)
101721283,101721283,POINT (8.541930000000001 47.4264027)
101721284,101721284,POINT (8.5451041 47.4276879)
1967203543,1967203543,POINT (8.5140478 47.3862695)
1967203546,1967203546,POINT (8.5154391 47.3878706)
4103283941,4103283941,POINT (8.5537717 47.3759225)
4647167206,4647167206,POINT (8.5010995 47.4200008)
154608885,154608885,POINT (8.5418579 47.3667266)
130229509,130229509,POINT (8.543267500000001 47.4063033)
4896466261,4896466261,POINT (8.523749799999999 47.3743022)
101721440,101721440,POINT (8.545195 47.4287576)
73147749,73147749,POINT (8.517290600000001 47.3693053)
207103347,207103347,POINT (8.504265500000001 47.4026813)
5080753533,5080753533,POINT (8.550178900000001 47.3732291)
5080753537,5080753537,POINT (8.5504306 47.3726506)
130229638,130229638,POINT (8.543244400000001 47.4077603)
130229641,130229641,POINT (8.5427132 47.4069872)
452666803,452666803,POINT (8.5033122 47.4202947)
3311936958,3311936958,POINT (8.4847222 47.3761624)
1457989054,1457989054,POINT (8.530977699999999 47.3489023)
1600202209,1600202209,POINT (8.547198699999999 47.3730599)
3844613611,3844613611,POINT (8.4892296 47.3870044)
92546545,92546545,POINT (8.579694099999999 47.4087426)
767501822,767501822,POINT (8.5821589 47.3510576)
27600393,27600393,POINT (8.566353299999999 47.3620123)
27600486,27600486,POINT (8.568820000000001 47.3632465)
27600490,27600490,POINT (8.569944400000001 47.3635247)
27600492,27600492,POINT (8.5710582 47.3638404)
1966483074,1966483074,POINT (8.5408355 47.3754291)
426976909,426976909,POINT (8.5279545 47.4119546)
60237504,60237504,POINT (8.508251100000001 47.4195261)
60237506,60237506,POINT (8.509082299999999 47.4203511)
60237507,60237507,POINT (8.5073416 47.4210193)
28583644,28583644,POINT (8.5319457 47.37381)
151332579,151332579,POINT (8.577952700000001 47.3611429)
356656882,356656882,POINT (8.546458299999999 47.4270633)
356656887,356656887,POINT (8.5458009 47.4278233)
356656889,356656889,POINT (8.546171299999999 47.427481)
356656890,356656890,POINT (8.546218100000001 47.4274112)
255862538,255862538,POINT (8.5109592 47.3656349)
71378806,71378806,POINT (8.5264376 47.3849648)
211167114,211167114,POINT (8.527769899999999 47.3846215)
151332764,151332764,POINT (8.5777679 47.3623519)
101722033,101722033,POINT (8.538982000000001 47.4222905)
27011016,27011016,POINT (8.556002400000001 47.3649076)
27011017,27011017,POINT (8.5568019 47.3652896)
73607186,73607186,POINT (8.536345600000001 47.3311019)
102377546,102377546,POINT (8.5441637 47.3910569)
93005900,93005900,POINT (8.549205300000001 47.4000521)
476981328,476981328,POINT (8.4849747 47.3898698)
476981335,476981335,POINT (8.4846924 47.3887371)
101722219,101722219,POINT (8.5401639 47.4224516)
128592021,128592021,POINT (8.538532999999999 47.3977316)
28584110,28584110,POINT (8.5306002 47.3755942)
154609867,154609867,POINT (8.5401311 47.3667047)
28584142,28584142,POINT (8.5274581 47.3769889)
154609870,154609870,POINT (8.540960200000001 47.3665782)
695544023,695544023,POINT (8.573045799999999 47.4059753)
568338656,568338656,POINT (8.520726700000001 47.3799666)
28584172,28584172,POINT (8.5269335 47.3743203)
1153313019,1153313019,POINT (8.523190400000001 47.3925687)
28584189,28584189,POINT (8.527803199999999 47.3736312)
4455737601,4455737601,POINT (8.557191899999999 47.4052355)
142616846,142616846,POINT (8.5381248 47.3948487)
62990619,62990619,POINT (8.483123000000001 47.3882704)
2179344672,2179344672,POINT (8.480973499999999 47.4135983)
256059704,256059704,POINT (8.554782400000001 47.4029366)
568338747,568338747,POINT (8.5284174 47.3869924)
71379260,71379260,POINT (8.525643000000001 47.3843491)
409807166,409807166,POINT (8.534876799999999 47.4005595)
3254200718,3254200718,POINT (8.5614515 47.3753903)
89008560,89008560,POINT (8.537132700000001 47.3685031)
151333324,151333324,POINT (8.580175499999999 47.3598899)
102705619,102705619,POINT (8.5252102 47.3465248)
103033305,103033305,POINT (8.5370355 47.3943869)
3732416992,3732416992,POINT (8.5304181 47.3967845)
92547611,92547611,POINT (8.561106499999999 47.4148209)
151333440,151333440,POINT (8.581308099999999 47.360853)
3240372808,3240372808,POINT (8.478638 47.3869256)
1248668241,1248668241,POINT (8.539175800000001 47.3389215)
84486754,84486754,POINT (8.5157531 47.3886844)
89008756,89008756,POINT (8.5378902 47.3675239)
27601535,27601535,POINT (8.571384200000001 47.3609141)
84486791,84486791,POINT (8.5168193 47.3902384)
27601562,27601562,POINT (8.566118599999999 47.3619058)
1970612895,1970612895,POINT (8.5436292 47.3689122)
5277690529,5277690529,POINT (8.500307899999999 47.3687129)
5277690538,5277690538,POINT (8.5050645 47.3692833)
5277690547,5277690547,POINT (8.508248699999999 47.3696677)
469716,469716,POINT (8.512001400000001 47.3895899)
84486868,84486868,POINT (8.5162604 47.38945)
469720,469720,POINT (8.5288488 47.3687072)
101722878,101722878,POINT (8.5353379 47.4241096)
71314193,71314193,POINT (8.490888699999999 47.3947462)
27601705,27601705,POINT (8.5685302 47.3593512)
27601709,27601709,POINT (8.567637400000001 47.3594965)
5078509770,5078509770,POINT (8.579871300000001 47.3510495)
700787540,700787540,POINT (8.539472099999999 47.4158379)
1588996950,1588996950,POINT (8.558869 47.3757415)
27601755,27601755,POINT (8.5611338 47.360486)
354429800,354429800,POINT (8.5110507 47.3678873)
1588996967,1588996967,POINT (8.559507200000001 47.3759869)
1588996982,1588996982,POINT (8.558023499999999 47.3765503)
1588996986,1588996986,POINT (8.5572474 47.3771645)
1622616952,1622616952,POINT (8.550226800000001 47.3690219)
1588996995,1588996995,POINT (8.557062999999999 47.3774704)
274869123,274869123,POINT (8.5518301 47.357651)
1588996998,1588996998,POINT (8.556767600000001 47.3781211)
274869127,274869127,POINT (8.552152299999999 47.3569642)
1588997000,1588997000,POINT (8.5565243 47.3782667)
1588997003,1588997003,POINT (8.555271299999999 47.3785676)
1588997005,1588997005,POINT (8.5549214 47.3787021)
84487047,84487047,POINT (8.515794400000001 47.3912663)
1588997009,1588997009,POINT (8.5539348 47.3792133)
1588997012,1588997012,POINT (8.553211900000001 47.37968)
1588997016,1588997016,POINT (8.552419199999999 47.3801954)
1588997022,1588997022,POINT (8.551842600000001 47.3806692)
1588997024,1588997024,POINT (8.551168000000001 47.3813319)
156380082,156380082,POINT (8.540803 47.3662854)
101723058,101723058,POINT (8.5353765 47.422949)
101723061,101723061,POINT (8.535398300000001 47.4253188)
130231219,130231219,POINT (8.542277199999999 47.4039302)
103099314,103099314,POINT (8.5333448 47.3474076)
4897188796,4897188796,POINT (8.548389500000001 47.3843259)
151333823,151333823,POINT (8.589213600000001 47.3609944)
274869193,274869193,POINT (8.5494541 47.3569959)
274869194,274869194,POINT (8.5504607 47.3573276)
5216218066,5216218066,POINT (8.516729399999999 47.3290499)
62991334,62991334,POINT (8.481142699999999 47.3890249)
5216218093,5216218093,POINT (8.513516900000001 47.3312468)
1020210179,1020210179,POINT (8.5403029 47.3981481)
1614556174,1614556174,POINT (8.543532000000001 47.3690624)
71314496,71314496,POINT (8.4899533 47.3942019)
71314498,71314498,POINT (8.4904346 47.3943859)
71380051,71380051,POINT (8.526992 47.3837593)
71380054,71380054,POINT (8.527251100000001 47.3838952)
71380066,71380066,POINT (8.528564100000001 47.3857671)
71380069,71380069,POINT (8.5290897 47.3864959)
130231415,130231415,POINT (8.545207400000001 47.4029716)
130231431,130231431,POINT (8.5464077 47.4024013)
130231438,130231438,POINT (8.545951799999999 47.4020198)
94710927,94710927,POINT (8.5788291 47.4004714)
94710938,94710938,POINT (8.5854763 47.3984237)
94710939,94710939,POINT (8.5858527 47.3993316)
94710941,94710941,POINT (8.585849400000001 47.3997564)
94710945,94710945,POINT (8.5857776 47.4003701)
344796329,344796329,POINT (8.5567075 47.3806252)
344796332,344796332,POINT (8.555502799999999 47.3794398)
286010555,286010555,POINT (8.5216029 47.3937987)
142552258,142552258,POINT (8.5226331 47.3928003)
142093527,142093527,POINT (8.485074300000001 47.3776097)
142093531,142093531,POINT (8.4835975 47.3768959)
112340242,112340242,POINT (8.521087100000001 47.3964539)
93007125,93007125,POINT (8.5477837 47.3994003)
93007126,93007126,POINT (8.5481981 47.3994209)
